product_id,name,category,stock_count,stock_status,price,_curated_at,_dataset_type
217.0,dynamic preppy tanks,TANKS,43.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
218.0,retro statement coats,COATS,2.0,Low Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
219.0,relaxed minimalist joggers & pants,JOGGERS & PANTS,48.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
220.0,lightweight soft blazers,BLAZERS,37.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
221.0,bold textured hoodies & jackets,HOODIES & JACKETS,44.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
222.0,tailored oversized oversize tee,OVERSIZE TEE,22.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
223.0,bold comfy coats,COATS,24.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
224.0,relaxed relaxed polos,POLOS,29.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
225.0,rustic essential tanks,TANKS,43.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
226.0,soft structured beach wear,BEACH WEAR,1.0,Low Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
227.0,oversized urban sweatshirts,SWEATSHIRTS,3.0,Low Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
228.0,heritage minimalist sweatshirts,SWEATSHIRTS,31.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
229.0,lightweight bold oversize tee,OVERSIZE TEE,38.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
230.0,oversized casual coats,COATS,20.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
231.0,bold heritage cardigans,CARDIGANS,16.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
232.0,layered dynamic beach wear,BEACH WEAR,43.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
233.0,rustic comfy kimono,KIMONO,42.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
234.0,vintage comfy track pants,TRACK PANTS,44.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
235.0,lightweight comfy joggers & pants,JOGGERS & PANTS,5.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
236.0,oversized structured beach wear,BEACH WEAR,25.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
237.0,chic preppy beach wear,BEACH WEAR,48.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
238.0,patterned neutral utility pants,UTILITY PANTS,25.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
239.0,sporty comfy track pants,TRACK PANTS,20.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,retro functional sweatshirts,SWEATSHIRTS,50.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
241.0,chic functional beach wear,BEACH WEAR,33.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,camo slim fit chinos,CHINOS,11.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
243.0,oversized preppy beach wear,BEACH WEAR,38.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
244.0,statement relaxed beach wear,BEACH WEAR,50.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
245.0,classic lightweight t-shirts,T-SHIRTS,37.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
246.0,wide leg rustic tanks,TANKS,36.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
247.0,functional wide leg sweatshirts,SWEATSHIRTS,46.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
248.0,statement retro beach wear,BEACH WEAR,44.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
249.0,comfy soft shorts,SHORTS,19.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
250.0,classic classic hoodies & jackets,HOODIES & JACKETS,41.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
251.0,retro casual chinos,CHINOS,44.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
252.0,vintage essential oversize tee,OVERSIZE TEE,42.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
253.0,essential comfy kimono,KIMONO,46.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
254.0,structured oversized cardigans,CARDIGANS,35.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
255.0,classic wide leg t-shirts,T-SHIRTS,47.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
256.0,retro edgy beach wear,BEACH WEAR,3.0,Low Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
257.0,preppy retro chinos,CHINOS,29.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
258.0,bold statement kimono,KIMONO,5.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
259.0,rustic refined cardigans,CARDIGANS,45.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
260.0,classic neutral utility pants,UTILITY PANTS,14.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
261.0,relaxed wide leg t-shirts,T-SHIRTS,15.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
262.0,retro edgy hoodies & jackets,HOODIES & JACKETS,33.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
263.0,essential bold joggers & pants,JOGGERS & PANTS,,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
264.0,trendy statement joggers & pants,JOGGERS & PANTS,9.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
265.0,rustic essential kimono,KIMONO,5.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
266.0,tailored heritage utility pants,UTILITY PANTS,12.0,In Stock,11500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
267.0,textured luxury joggers & pants,JOGGERS & PANTS,35.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
268.0,luxury rustic hoodies & jackets,HOODIES & JACKETS,12.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
269.0,edgy layered beach wear,BEACH WEAR,39.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
270.0,tailored neutral kimono,KIMONO,23.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
271.0,structured vintage utility pants,UTILITY PANTS,2.0,Low Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
272.0,casual refined hoodies & jackets,HOODIES & JACKETS,35.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
273.0,heritage rustic utility pants,UTILITY PANTS,17.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
274.0,oversized patterned beach wear,BEACH WEAR,47.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
275.0,dynamic elegant denim jackets,DENIM JACKETS,20.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
276.0,refined smart t-shirts,T-SHIRTS,13.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
277.0,smart wide leg joggers & pants,JOGGERS & PANTS,33.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
278.0,layered retro shorts,SHORTS,40.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
279.0,smart relaxed tanks,TANKS,16.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
280.0,camo dynamic denim jackets,DENIM JACKETS,19.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
281.0,retro layered utility pants,UTILITY PANTS,14.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
282.0,soft edgy utility pants,UTILITY PANTS,29.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
283.0,statement retro sweatshirts,SWEATSHIRTS,16.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
284.0,layered casual tanks,TANKS,25.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
285.0,tailored chic polos,POLOS,0.0,Out of Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
286.0,bold wide leg coats,COATS,47.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
287.0,,BEACH WEAR,47.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
288.0,chic structured utility pants,UTILITY PANTS,23.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
289.0,sporty statement oversize tee,OVERSIZE TEE,25.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
290.0,essential heritage cardigans,CARDIGANS,27.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
291.0,structured modern denim jackets,DENIM JACKETS,42.0,In Stock,9000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
292.0,preppy modern joggers & pants,JOGGERS & PANTS,9.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
293.0,wide leg neutral denim jackets,DENIM JACKETS,10.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
294.0,oversized structured coats,COATS,48.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
295.0,bright functional track pants,TRACK PANTS,4.0,Low Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
296.0,retro wide leg denim jackets,DENIM JACKETS,15.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
297.0,camo elegant shorts,NAN,43.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
298.0,layered bright joggers & pants,JOGGERS & PANTS,17.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
299.0,slim fit textured coats,COATS,39.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
300.0,wide leg bright polos,POLOS,45.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
301.0,slim fit minimalist utility pants,UTILITY PANTS,29.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
302.0,modern patterned shorts,SHORTS,34.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
303.0,lightweight camo shorts,SHORTS,33.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
304.0,modern modern sweatshirts,SWEATSHIRTS,11.0,In Stock,6000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
305.0,rustic preppy denim jackets,DENIM JACKETS,4.0,Low Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
306.0,relaxed bold tanks,TANKS,28.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
307.0,textured heritage t-shirts,T-SHIRTS,49.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
308.0,oversized retro joggers & pants,JOGGERS & PANTS,3.0,Low Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
309.0,refined sporty track pants,TRACK PANTS,37.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
310.0,retro trendy joggers & pants,JOGGERS & PANTS,4.0,Low Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
311.0,vintage statement beach wear,BEACH WEAR,26.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
312.0,patterned dynamic polos,POLOS,,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
313.0,classic tailored utility pants,UTILITY PANTS,31.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
314.0,edgy elegant shorts,SHORTS,28.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
315.0,oversized rustic shorts,SHORTS,32.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
316.0,bright sporty track pants,TRACK PANTS,28.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
317.0,refined structured oversize tee,OVERSIZE TEE,1.0,Low Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,bold structured beach wear,BEACH WEAR,5.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
319.0,smart retro oversize tee,OVERSIZE TEE,34.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
320.0,relaxed dynamic t-shirts,T-SHIRTS,19.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
321.0,chic heritage polos,POLOS,43.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
322.0,soft dynamic joggers & pants,JOGGERS & PANTS,14.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,lightweight slim fit polos,POLOS,32.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
324.0,modern modern utility pants,UTILITY PANTS,47.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
325.0,heritage functional track pants,TRACK PANTS,45.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
326.0,tailored bold shorts,SHORTS,32.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
327.0,luxury casual blazers,BLAZERS,16.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
328.0,bold camo oversize tee,OVERSIZE TEE,5.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
329.0,smart comfy coats,COATS,41.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
330.0,bright luxury blazers,BLAZERS,34.0,In Stock,13000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
331.0,luxury retro oversize tee,OVERSIZE TEE,30.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
332.0,rustic soft chinos,CHINOS,30.0,In Stock,6500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
333.0,urban vintage hoodies & jackets,HOODIES & JACKETS,20.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
334.0,trendy bright tanks,TANKS,,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
335.0,refined luxury hoodies & jackets,HOODIES & JACKETS,18.0,In Stock,11000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
336.0,relaxed essential oversize tee,OVERSIZE TEE,2.0,Low Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
337.0,classic heritage shorts,SHORTS,1.0,Low Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
338.0,minimalist sporty beach wear,BEACH WEAR,36.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
339.0,rustic chic coats,COATS,34.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
340.0,chic wide leg denim jackets,DENIM JACKETS,15.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
341.0,essential modern track pants,NAN,2.0,Low Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
342.0,edgy rustic beach wear,BEACH WEAR,41.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
343.0,statement essential coats,COATS,33.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
344.0,modern slim fit utility pants,UTILITY PANTS,37.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
345.0,layered lightweight shorts,SHORTS,0.0,Out of Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
346.0,tailored refined denim jackets,DENIM JACKETS,25.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
,soft elegant utility pants,UTILITY PANTS,39.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
348.0,urban sporty track pants,TRACK PANTS,48.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
349.0,textured chic cardigans,CARDIGANS,50.0,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
350.0,modern essential polos,NAN,32.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
351.0,textured refined sweatshirts,SWEATSHIRTS,0.0,Out of Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
352.0,minimalist refined kimono,KIMONO,29.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
353.0,statement luxury track pants,TRACK PANTS,7.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
354.0,,BEACH WEAR,36.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
355.0,slim fit tailored tanks,TANKS,6.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
356.0,trendy minimalist kimono,KIMONO,14.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
357.0,,TRACK PANTS,50.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
358.0,soft relaxed joggers & pants,JOGGERS & PANTS,7.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
359.0,retro elegant shorts,SHORTS,24.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
360.0,layered tailored beach wear,BEACH WEAR,18.0,In Stock,5500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
361.0,camo rustic hoodies & jackets,HOODIES & JACKETS,42.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
362.0,statement casual utility pants,UTILITY PANTS,22.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
363.0,patterned structured sweatshirts,SWEATSHIRTS,48.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
364.0,chic essential oversize tee,OVERSIZE TEE,35.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
365.0,soft essential shorts,SHORTS,48.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
366.0,,TANKS,16.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
367.0,bold comfy polos,POLOS,15.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
368.0,slim fit classic beach wear,BEACH WEAR,50.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
369.0,statement comfy shorts,SHORTS,33.0,In Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
370.0,tailored chic hoodies & jackets,HOODIES & JACKETS,41.0,In Stock,12500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
371.0,soft lightweight coats,COATS,23.0,In Stock,10000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
372.0,layered classic t-shirts,T-SHIRTS,35.0,In Stock,,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
373.0,vintage bold tanks,TANKS,30.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
374.0,essential structured utility pants,UTILITY PANTS,21.0,In Stock,14000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
375.0,bold textured sweatshirts,SWEATSHIRTS,35.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
376.0,neutral lightweight polos,POLOS,8.0,In Stock,4500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
377.0,statement elegant oversize tee,OVERSIZE TEE,20.0,In Stock,3500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
378.0,essential essential denim jackets,DENIM JACKETS,6.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
379.0,slim fit camo utility pants,UTILITY PANTS,27.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
380.0,retro comfy hoodies & jackets,HOODIES & JACKETS,,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
381.0,functional classic blazers,BLAZERS,19.0,In Stock,10500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
382.0,structured modern sweatshirts,SWEATSHIRTS,34.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
383.0,minimalist modern hoodies & jackets,HOODIES & JACKETS,,In Stock,14500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
384.0,structured sporty blazers,BLAZERS,33.0,In Stock,13500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
385.0,essential urban sweatshirts,SWEATSHIRTS,29.0,In Stock,5000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
386.0,luxury luxury joggers & pants,JOGGERS & PANTS,44.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
387.0,retro smart tanks,TANKS,4.0,Low Stock,2500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
388.0,vintage vintage cardigans,CARDIGANS,16.0,In Stock,9500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
389.0,lightweight layered chinos,CHINOS,37.0,In Stock,4000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
390.0,oversized modern cardigans,CARDIGANS,30.0,In Stock,15000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
391.0,modern vintage beach wear,BEACH WEAR,26.0,In Stock,3000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
392.0,oversized layered blazers,BLAZERS,5.0,In Stock,8500.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
393.0,preppy sporty hoodies & jackets,HOODIES & JACKETS,25.0,In Stock,8000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
394.0,edgy structured utility pants,UTILITY PANTS,37.0,In Stock,12000.0,2026-03-10T07:38:43.072588+05:30,inventory_snapshot
