product_id,name,category,color,fabric,price,price_category,stock_status,semantic_tags,_enriched_at,_curated_at,_dataset_type
130.0,essential rustic sweatshirts,SWEATSHIRTS,Beige,Leather,3000.0,Mid-Range,In Stock,"sweatshirts, beige, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
131.0,trendy neutral joggers & pants,JOGGERS & PANTS,Plaid,Tencel,4000.0,Mid-Range,In Stock,"joggers & pants, plaid, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
132.0,slim fit classic coats,COATS,Charcoal,Polyester,12000.0,Premium,In Stock,"coats, charcoal, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
133.0,minimalist minimalist tanks,TANKS,Blush,Velvet,2500.0,Mid-Range,In Stock,"tanks, blush, velvet, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
134.0,,KIMONO,Off-White,Rayon,14000.0,Premium,In Stock,"kimono, off-white, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
135.0,comfy smart sweatshirts,SWEATSHIRTS,Orange,Polyester,5500.0,Premium,In Stock,"sweatshirts, orange, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
136.0,functional functional kimono,KIMONO,Maroon,Tencel,12000.0,Premium,In Stock,"kimono, maroon, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
137.0,layered refined utility pants,UTILITY PANTS,Pastel Pink,Leather,14500.0,Premium,In Stock,"utility pants, pastel pink, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
138.0,patterned camo kimono,KIMONO,Green,Fleece,10500.0,Premium,In Stock,"kimono, green, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
139.0,bright preppy beach wear,BEACH WEAR,Nude,Wool,3000.0,Mid-Range,In Stock,"beach wear, nude, wool, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
140.0,lightweight urban cardigans,CARDIGANS,Multi-Color,Fleece,8000.0,Premium,In Stock,"cardigans, multi-color, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
141.0,essential structured cardigans,CARDIGANS,Maroon,Bamboo,14000.0,Premium,In Stock,"cardigans, maroon, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
142.0,textured urban denim jackets,DENIM JACKETS,Pink,Modal,12000.0,Premium,In Stock,"denim jackets, pink, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
143.0,urban heritage blazers,BLAZERS,Mint,Corduroy,13000.0,Premium,In Stock,"blazers, mint, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
144.0,modern wide leg cardigans,CARDIGANS,Blush,Modal,11000.0,Premium,In Stock,"cardigans, blush, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,dynamic preppy chinos,CHINOS,Olive,Rayon,4000.0,Mid-Range,In Stock,"chinos, olive, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
146.0,classic trendy blazers,BLAZERS,Pink,Rayon,10500.0,Premium,In Stock,"blazers, pink, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
147.0,vintage slim fit cardigans,CARDIGANS,Plaid,Cotton,13500.0,Premium,In Stock,"cardigans, plaid, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
148.0,modern neutral sweatshirts,NAN,Pastel Pink,Linen,3000.0,Mid-Range,In Stock,"nan, pastel pink, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
149.0,smart elegant cardigans,CARDIGANS,Striped,Polyester,9000.0,Premium,In Stock,"cardigans, striped, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
150.0,sporty edgy track pants,TRACK PANTS,Brown,Velvet,5000.0,Premium,In Stock,"track pants, brown, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
151.0,wide leg smart chinos,CHINOS,Tie-Dye,Leather,4000.0,Mid-Range,In Stock,"chinos, tie-dye, leather, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
152.0,layered essential coats,COATS,Plaid,Leather,12000.0,Premium,In Stock,"coats, plaid, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
153.0,heritage sporty t-shirts,T-SHIRTS,Checked,Modal,5000.0,Premium,In Stock,"t-shirts, checked, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
154.0,,COATS,Pastel Pink,Polyester,11000.0,Premium,In Stock,"coats, pastel pink, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
155.0,statement dynamic t-shirts,T-SHIRTS,Nude,Linen,4500.0,Mid-Range,In Stock,"t-shirts, nude, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
156.0,textured edgy track pants,TRACK PANTS,Unknown,Cotton,3000.0,Mid-Range,In Stock,"track pants, unknown, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
157.0,dynamic trendy t-shirts,T-SHIRTS,Crimson,Corduroy,3000.0,Mid-Range,In Stock,"t-shirts, crimson, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
158.0,functional comfy polos,POLOS,Crimson,Rayon,3500.0,Mid-Range,In Stock,"polos, crimson, rayon, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
159.0,refined structured chinos,CHINOS,Camouflage,Corduroy,4000.0,Mid-Range,In Stock,"chinos, camouflage, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
160.0,vintage structured utility pants,UTILITY PANTS,Green,Corduroy,11500.0,Premium,In Stock,"utility pants, green, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
161.0,lightweight casual hoodies & jackets,HOODIES & JACKETS,Chocolate,Bamboo,15000.0,Premium,In Stock,"hoodies & jackets, chocolate, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
162.0,structured minimalist cardigans,CARDIGANS,Tie-Dye,Denim,10000.0,Premium,In Stock,"cardigans, tie-dye, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
163.0,trendy preppy polos,POLOS,Nude,Leather,4500.0,Mid-Range,Out of Stock,"polos, nude, leather, mid-range, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
164.0,preppy refined cardigans,CARDIGANS,Green,Corduroy,10000.0,Premium,In Stock,"cardigans, green, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
165.0,bright modern denim jackets,DENIM JACKETS,Unknown,Fleece,14000.0,Premium,In Stock,"denim jackets, unknown, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
166.0,wide leg urban chinos,CHINOS,Tie-Dye,Leather,5000.0,Premium,In Stock,"chinos, tie-dye, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
167.0,comfy dynamic beach wear,BEACH WEAR,Mustard,Denim,3000.0,Mid-Range,In Stock,"beach wear, mustard, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
168.0,lightweight textured kimono,KIMONO,Pink,Fleece,12000.0,Premium,In Stock,"kimono, pink, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
169.0,chic urban cardigans,CARDIGANS,Chocolate,Tencel,12000.0,Premium,In Stock,"cardigans, chocolate, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
170.0,layered chic utility pants,UTILITY PANTS,Mustard,Corduroy,11500.0,Premium,In Stock,"utility pants, mustard, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
171.0,tailored bold coats,COATS,Pink,Silk,10000.0,Premium,In Stock,"coats, pink, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
172.0,relaxed modern beach wear,BEACH WEAR,Teal,Bamboo,4500.0,Mid-Range,In Stock,"beach wear, teal, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
173.0,classic structured hoodies & jackets,NAN,Multi-Color,Bamboo,12500.0,Premium,In Stock,"nan, multi-color, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
174.0,chic essential cardigans,CARDIGANS,Red,Jacquard,14000.0,Premium,In Stock,"cardigans, red, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
175.0,retro classic cardigans,CARDIGANS,Sky Blue,Rayon,8000.0,Premium,In Stock,"cardigans, sky blue, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
176.0,dynamic luxury tanks,TANKS,Mustard,Bamboo,5000.0,Premium,In Stock,"tanks, mustard, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
177.0,trendy urban cardigans,CARDIGANS,Tan,Polyester,12000.0,Premium,In Stock,"cardigans, tan, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
178.0,relaxed layered track pants,TRACK PANTS,Sky Blue,Jacquard,3000.0,Mid-Range,In Stock,"track pants, sky blue, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
179.0,modern refined shorts,SHORTS,Unknown,Cotton,3000.0,Mid-Range,In Stock,"shorts, unknown, cotton, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
180.0,neutral refined t-shirts,T-SHIRTS,Teal,Wool,5000.0,Premium,In Stock,"t-shirts, teal, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
181.0,modern camo tanks,TANKS,Olive,Denim,2500.0,Mid-Range,In Stock,"tanks, olive, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
182.0,smart chic hoodies & jackets,HOODIES & JACKETS,Plaid,Linen,12000.0,Premium,In Stock,"hoodies & jackets, plaid, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
183.0,urban casual denim jackets,DENIM JACKETS,Coral,Cotton,11500.0,Premium,In Stock,"denim jackets, coral, cotton, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
184.0,preppy patterned track pants,TRACK PANTS,Blush,Fleece,4000.0,Mid-Range,In Stock,"track pants, blush, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
185.0,wide leg wide leg sweatshirts,NAN,Pink,Rayon,5500.0,Premium,Out of Stock,"nan, pink, rayon, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
186.0,trendy refined track pants,TRACK PANTS,Blue,Linen,3000.0,Mid-Range,In Stock,"track pants, blue, linen, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
187.0,chic luxury beach wear,BEACH WEAR,Brown,Polyester,6000.0,Premium,In Stock,"beach wear, brown, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
188.0,smart preppy joggers & pants,JOGGERS & PANTS,Mint,Modal,2500.0,Mid-Range,In Stock,"joggers & pants, mint, modal, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
189.0,relaxed vintage kimono,KIMONO,Pastel Pink,Leather,12000.0,Premium,In Stock,"kimono, pastel pink, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
190.0,preppy bold coats,COATS,Mint,Fleece,14500.0,Premium,In Stock,"coats, mint, fleece, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
191.0,neutral edgy chinos,CHINOS,Peach,Polyester,4000.0,Mid-Range,In Stock,"chinos, peach, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
192.0,lightweight textured chinos,CHINOS,Pink,Rayon,,Premium,In Stock,"chinos, pink, rayon, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
193.0,comfy heritage cardigans,CARDIGANS,Blush,Jacquard,15000.0,Premium,Out of Stock,"cardigans, blush, jacquard, premium, out of stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
194.0,relaxed textured track pants,TRACK PANTS,Sky Blue,Jacquard,2500.0,Mid-Range,In Stock,"track pants, sky blue, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
195.0,lightweight bright utility pants,UTILITY PANTS,Plaid,Polyester,13000.0,Premium,In Stock,"utility pants, plaid, polyester, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
196.0,vintage modern utility pants,UTILITY PANTS,Pastel Pink,Modal,14500.0,Premium,Low Stock,"utility pants, pastel pink, modal, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
197.0,neutral layered utility pants,UTILITY PANTS,Grey,Jacquard,12500.0,Premium,In Stock,"utility pants, grey, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
198.0,heritage bold denim jackets,DENIM JACKETS,Checked,Denim,11000.0,Premium,In Stock,"denim jackets, checked, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
199.0,classic heritage kimono,KIMONO,Yellow,Denim,9000.0,Premium,In Stock,"kimono, yellow, denim, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
200.0,bright wide leg shorts,SHORTS,Polka Dot,Tencel,3500.0,Mid-Range,In Stock,"shorts, polka dot, tencel, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
201.0,neutral comfy coats,COATS,Chocolate,Wool,11500.0,Premium,In Stock,"coats, chocolate, wool, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
202.0,neutral luxury shorts,SHORTS,Black,Polyester,3500.0,Mid-Range,In Stock,"shorts, black, polyester, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
,comfy chic joggers & pants,JOGGERS & PANTS,Beige,Denim,2500.0,Mid-Range,In Stock,"joggers & pants, beige, denim, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
204.0,elegant slim fit kimono,KIMONO,Teal,Tencel,10000.0,Premium,In Stock,"kimono, teal, tencel, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
205.0,edgy rustic denim jackets,DENIM JACKETS,Mustard,Velvet,14500.0,Premium,In Stock,"denim jackets, mustard, velvet, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
206.0,chic preppy utility pants,UTILITY PANTS,Blue,Corduroy,8500.0,Premium,In Stock,"utility pants, blue, corduroy, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
207.0,textured vintage coats,COATS,Blue,Bamboo,,Premium,In Stock,"coats, blue, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
208.0,edgy functional hoodies & jackets,HOODIES & JACKETS,Multi-Color,Corduroy,12000.0,Premium,Low Stock,"hoodies & jackets, multi-color, corduroy, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
209.0,,OVERSIZE TEE,Sky Blue,Fleece,2500.0,Mid-Range,In Stock,"oversize tee, sky blue, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
210.0,comfy rustic chinos,CHINOS,Coral,Silk,,Premium,In Stock,"chinos, coral, silk, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
211.0,urban neutral tanks,TANKS,Chocolate,Leather,5000.0,Premium,In Stock,"tanks, chocolate, leather, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
212.0,oversized lightweight track pants,NAN,Nude,Bamboo,4500.0,Mid-Range,In Stock,"nan, nude, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
213.0,soft statement coats,COATS,Mustard,Jacquard,14000.0,Premium,In Stock,"coats, mustard, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
214.0,slim fit vintage beach wear,BEACH WEAR,Crimson,Unknown,6000.0,Premium,In Stock,"beach wear, crimson, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
215.0,neutral patterned blazers,BLAZERS,Tie-Dye,Linen,15000.0,Premium,In Stock,"blazers, tie-dye, linen, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
216.0,edgy heritage chinos,CHINOS,Coral,Unknown,6000.0,Premium,In Stock,"chinos, coral, unknown, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
217.0,dynamic preppy tanks,TANKS,White,Corduroy,4500.0,Mid-Range,In Stock,"tanks, white, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
218.0,retro statement coats,COATS,Beige,Velvet,8000.0,Premium,Low Stock,"coats, beige, velvet, premium, low stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
219.0,relaxed minimalist joggers & pants,JOGGERS & PANTS,Beige,Fleece,4000.0,Mid-Range,In Stock,"joggers & pants, beige, fleece, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
220.0,lightweight soft blazers,BLAZERS,Yellow,Jacquard,14000.0,Premium,In Stock,"blazers, yellow, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
221.0,bold textured hoodies & jackets,HOODIES & JACKETS,Coral,Bamboo,10500.0,Premium,In Stock,"hoodies & jackets, coral, bamboo, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
222.0,tailored oversized oversize tee,OVERSIZE TEE,Chocolate,Jacquard,5000.0,Premium,In Stock,"oversize tee, chocolate, jacquard, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
223.0,bold comfy coats,COATS,Tan,Modal,8500.0,Premium,In Stock,"coats, tan, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
224.0,relaxed relaxed polos,POLOS,Mint,Modal,5000.0,Premium,In Stock,"polos, mint, modal, premium, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
225.0,rustic essential tanks,TANKS,Crimson,Jacquard,3500.0,Mid-Range,In Stock,"tanks, crimson, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027,2026-03-10T07:38:43.005700+05:30,search_index
