anchor,positive,negative
"chic essential cardigans cardigans red jacquard layering, edgy, party wear, spring, office wear, vintage, summer, business casual","oversized rustic shorts shorts red fleece business casual, y2k, petite friendly, patterned, skinny friendly, cold weather","chic structured utility pants utility pants teal rayon floral, autumn, hot weather, travel friendly, polka dot, streetwear"
"heritage modern cardigans cardigans camouflage polyester monochrome, business casual, eco-friendly, athleisure, oversized, stripes, summer","structured oversized track pants track pants camouflage leather monochrome, dark skin, comfy, travel friendly, floral, streetwear, cottagecore","luxury functional t-shirts t-shirts checked polyester festival, streetwear, party wear, tall friendly, oversized, neutral skin, autumn, y2k"
"modern neutral chinos chinos blush velvet beach wear, tall friendly, dark skin, cottagecore, hipster, edgy, minimalist, neutral skin","trendy modern chinos chinos coral silk athleisure, autumn, checked, preppy, edgy","vintage chic cardigans cardigans mint rayon spring, urban, cold weather, checked, curvy friendly, neutral skin, formal, streetwear"
"bold statement coats coats charcoal jacquard business casual, monochrome, skinny friendly, cold weather, formal","soft modern utility pants utility pants charcoal corduroy curvy friendly, hipster, formal, y2k, festival, tall friendly, cold weather","textured modern shorts shorts pink tencel slim fit, athleisure, beach wear, office wear, comfy"
"wide leg rustic kimono kimono pastel green velvet minimalist, vintage, fair skin, summer, spring, sporty","retro urban kimono kimono pastel green corduroy slim fit, fair skin, edgy, polka dot, hot weather","smart bright chinos chinos charcoal linen hipster, y2k, floral, neutral skin, checked, sporty, athleisure, stripes"
"tailored bold coats coats pink silk neutral skin, cottagecore, autumn, party wear, medium skin, edgy","wide leg wide leg sweatshirts sweatshirts pink rayon beach wear, medium skin, winter, layering, luxury","sporty slim fit beach wear beach wear camouflage fleece summer, edgy, preppy, stripes, travel friendly"
"camo slim fit denim jackets denim jackets blush modal sporty, streetwear, dark skin, preppy, slim fit","textured urban denim jackets denim jackets pink modal petite friendly, old money, tall friendly, comfy, beach wear, luxury","slim fit vintage beach wear beach wear crimson leather vintage, office wear, athleisure, tall friendly, edgy, skinny friendly, minimalist"
"refined sporty joggers & pants joggers & pants white silk checked, sporty, medium skin, hipster, curvy friendly, party wear","bold wide leg utility pants utility pants white rayon party wear, neutral skin, sporty, edgy, urban, floral, casual, monochrome","lightweight urban cardigans cardigans multi-color fleece monochrome, dark skin, polka dot, winter, layering, edgy, streetwear"
"patterned chic coats coats mint tencel spring, dark skin, vintage, petite friendly, curvy friendly, patterned, luxury","layered tailored coats coats olive silk luxury, slim fit, hot weather, athleisure, patterned, party wear, winter, sporty","chic essential shorts shorts pastel pink cotton dark skin, urban, luxury, tall friendly, polka dot, petite friendly, sporty, cottagecore"
"textured bold tanks tanks orange fleece petite friendly, patterned, dark skin, festival, beach wear, rainy weather, slim fit, cottagecore","tailored elegant chinos chinos orange bamboo edgy, streetwear, layering, oversized, rainy weather, urban, polka dot","camo modern beach wear beach wear brown jacquard casual, slim fit, hipster, cottagecore, autumn"
tie-dye shorts bamboo,"textured structured shorts shorts grey rayon edgy, streetwear, urban, beach wear, fair skin, eco-friendly, summer","patterned smart beach wear beach wear tan corduroy edgy, floral, athleisure, oversized, eco-friendly"
"bold preppy chinos chinos brown rayon dark skin, medium skin, autumn, eco-friendly, petite friendly","sporty edgy track pants track pants brown velvet dark skin, old money, autumn, party wear, winter","chic classic utility pants utility pants teal jacquard medium skin, patterned, business casual, athleisure, luxury, vintage"
"edgy structured utility pants utility pants tan linen checked, winter, hipster, dark skin, skinny friendly, fair skin","essential luxury blazers blazers tan cotton urban, minimalist, winter, rainy weather, curvy friendly, hot weather, layering","patterned neutral utility pants utility pants maroon wool rainy weather, winter, party wear, sporty, athleisure"
"chic functional beach wear beach wear navy leather spring, formal, dark skin, minimalist, neutral skin","oversized preppy beach wear beach wear brown denim preppy, checked, urban, stripes, layering","structured sporty track pants track pants charcoal rayon preppy, checked, summer, festival, travel friendly, petite friendly, casual, party wear"
"dynamic wide leg shorts shorts tan wool stripes, slim fit, oversized, office wear, tall friendly, neutral skin, winter, formal","rustic relaxed shorts shorts checked leather tall friendly, minimalist, skinny friendly, dark skin, oversized","structured camo kimono kimono beige linen tall friendly, cottagecore, minimalist, stripes, streetwear, edgy"
"luxury rustic coats coats checked polyester floral, formal, comfy, checked, petite friendly, dark skin, cold weather, medium skin","patterned minimalist tanks tanks checked bamboo edgy, urban, checked, preppy, cold weather, eco-friendly, floral, winter","slim fit retro beach wear beach wear multi-color denim medium skin, vintage, hot weather, checked, minimalist, neutral skin, monochrome"
pastel blue coats polyester,"tailored soft coats coats chocolate leather party wear, checked, dark skin, fair skin, monochrome","slim fit chic kimono kimono green leather monochrome, skinny friendly, formal, stripes, checked"
"tailored elegant chinos chinos orange bamboo edgy, streetwear, layering, oversized, rainy weather, urban, polka dot","dynamic bright denim jackets denim jackets orange rayon festival, stripes, petite friendly, preppy, tall friendly, patterned","trendy rustic tanks tanks plaid linen medium skin, tall friendly, hipster, stripes, cold weather, business casual"
"relaxed vintage kimono kimono pastel pink leather winter, streetwear, beach wear, eco-friendly, festival, summer, cold weather","vintage modern utility pants utility pants pastel pink modal party wear, medium skin, tall friendly, neutral skin, cold weather, layering","wide leg rustic tanks tanks tan velvet curvy friendly, dark skin, stripes, party wear, hipster"
"statement edgy utility pants utility pants striped modal eco-friendly, floral, polka dot, patterned, layering, oversized, cold weather","retro classic coats coats striped fleece festival, business casual, party wear, office wear, winter, rainy weather","chic bright polos polos multi-color fleece streetwear, preppy, business casual, summer, polka dot"
"preppy smart chinos chinos nude silk petite friendly, party wear, cold weather, neutral skin, casual, winter, preppy, stripes","tailored patterned chinos chinos plaid cotton hot weather, sporty, edgy, comfy, office wear, festival, autumn","lightweight elegant beach wear beach wear black linen comfy, fair skin, winter, beach wear, layering, petite friendly"
"structured sporty blazers blazers maroon velvet minimalist, fair skin, skinny friendly, travel friendly, hot weather, preppy","minimalist patterned blazers blazers olive bamboo festival, vintage, autumn, business casual, urban, oversized, preppy","refined vintage utility pants utility pants multi-color corduroy office wear, cottagecore, y2k, athleisure, monochrome, old money, fair skin"
"sporty oversized track pants track pants striped linen patterned, party wear, skinny friendly, dark skin, tall friendly, neutral skin, layering, vintage","urban textured track pants track pants white leather polka dot, festival, checked, summer, preppy, edgy, autumn","dynamic statement hoodies & jackets hoodies & jackets coral wool stripes, comfy, athleisure, neutral skin, festival, autumn, petite friendly, minimalist"
"classic statement kimono kimono pastel pink polyester slim fit, dark skin, sporty, fair skin, curvy friendly","retro edgy coats coats pastel pink jacquard checked, edgy, party wear, streetwear, neutral skin, summer","oversized comfy tanks tanks chocolate modal party wear, sporty, curvy friendly, cottagecore, preppy, oversized"
"modern patterned shorts shorts striped linen checked, tall friendly, floral, medium skin, beach wear, patterned, comfy, festival","lightweight camo shorts shorts sky blue velvet edgy, party wear, luxury, athleisure, old money, office wear, sporty","classic oversized beach wear beach wear multi-color denim minimalist, business casual, vintage, hot weather, fair skin"
"dynamic luxury tanks tanks mustard bamboo casual, floral, medium skin, minimalist, hot weather, polka dot, sporty, stripes","edgy rustic denim jackets denim jackets mustard velvet cold weather, preppy, petite friendly, party wear, hipster","minimalist vintage oversize tee oversize tee grey velvet rainy weather, sporty, monochrome, old money, beach wear, cottagecore, checked"
nude denim jackets cotton,"vintage vintage denim jackets denim jackets pastel blue fleece comfy, patterned, stripes, rainy weather, medium skin, summer","sporty modern tanks tanks pink velvet cold weather, summer, vintage, urban, minimalist, monochrome, tall friendly, skinny friendly"
"vintage dynamic coats coats off-white jacquard minimalist, travel friendly, monochrome, polka dot, edgy, oversized, casual, layering","essential dynamic kimono kimono off-white cotton checked, curvy friendly, skinny friendly, minimalist, fair skin, hipster, comfy, athleisure","dynamic bright polos polos checked modal dark skin, medium skin, party wear, eco-friendly, festival, sporty, winter, floral"
