product_id,shop_id,name,category,color,fabric,size_range,price_lkr,style_tags,product_url,created_ts,popularity_score,stock_count,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,category_standardized,color_standardized,fabric_standardized,price_category,stock_status,semantic_tags,_enriched_at
61.0,7.0,luxury heritage chinos,chinos,peach,velvet,xl-xxl,5500.0,"medium skin, athleisure, office wear, luxury, hipster, oversized, formal, business casual",https://dresssmart.com/product/61,11:13.1,4.1,19.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Peach,Velvet,Premium,In Stock,"chinos, peach, velvet, premium, in stock",2026-03-10T02:08:42.722027
62.0,21.0,urban comfy chinos,chinos,nude,cotton,l,7000.0,"rainy weather, summer, stripes, tall friendly, dark skin",https://elements.com/product/62,37:24.6,3.5,36.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Nude,Cotton,Premium,In Stock,"chinos, nude, cotton, premium, in stock",2026-03-10T02:08:42.722027
63.0,11.0,preppy casual coats,coats,chocolate,corduroy,l,12000.0,"preppy, summer, rainy weather, slim fit, polka dot, layering, monochrome",https://coolguy.com/product/63,08:33.4,3.6,19.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Chocolate,Corduroy,Premium,In Stock,"coats, chocolate, corduroy, premium, in stock",2026-03-10T02:08:42.722027
64.0,24.0,,chinos,nude,polyester,xs-s,6500.0,"curvy friendly, patterned, tall friendly, polka dot, spring, streetwear",https://elitewear.com/product/64,33:00.9,2.4,14.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Nude,Polyester,Premium,In Stock,"chinos, nude, polyester, premium, in stock",2026-03-10T02:08:42.722027
65.0,2.0,soft vintage joggers & pants,joggers & pants,white,rayon,xl-xxl,4500.0,"sporty, autumn, layering, patterned, rainy weather",https://incarnage.com/product/65,18:30.3,2.1,24.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,JOGGERS & PANTS,White,Rayon,Mid-Range,In Stock,"joggers & pants, white, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
66.0,19.0,layered preppy shorts,shorts,tie-dye,corduroy,m,2500.0,"y2k, hot weather, vintage, party wear, cold weather, oversized, sporty",https://skylineclothing.com/product/66,14:12.5,4.3,12.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Tie-Dye,Corduroy,Mid-Range,In Stock,"shorts, tie-dye, corduroy, mid-range, in stock",2026-03-10T02:08:42.722027
67.0,13.0,bold vintage track pants,track pants,tan,cotton,xs-s,3000.0,"luxury, medium skin, patterned, summer, neutral skin, hot weather, slim fit, hipster",https://reddot.com/product/67,31:47.6,3.5,0.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Tan,Cotton,Mid-Range,Out of Stock,"track pants, tan, cotton, mid-range, out of stock",2026-03-10T02:08:42.722027
68.0,3.0,patterned functional kimono,kimono,camouflage,jacquard,xs-s,14000.0,"formal, preppy, curvy friendly, festival, old money",https://hameedia.com/product/68,34:54.6,4.1,8.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Camouflage,Jacquard,Premium,In Stock,"kimono, camouflage, jacquard, premium, in stock",2026-03-10T02:08:42.722027
69.0,12.0,minimalist soft joggers & pants,,chocolate,rayon,m,2500.0,"spring, old money, checked, floral, hot weather, cottagecore",https://urbancloset.com/product/69,15:07.5,3.7,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Chocolate,Rayon,Mid-Range,In Stock,"nan, chocolate, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
70.0,9.0,heritage functional blazers,blazers,coral,wool,xl-xxl,11000.0,"eco-friendly, urban, edgy, dark skin, luxury, athleisure, stripes",https://houseoffashion.com/product/70,52:02.0,3.3,19.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Coral,Wool,Premium,In Stock,"blazers, coral, wool, premium, in stock",2026-03-10T02:08:42.722027
71.0,16.0,rustic structured cardigans,cardigans,red,jacquard,m,14500.0,"petite friendly, polka dot, hot weather, skinny friendly, travel friendly, dark skin, athleisure",https://planetsports.com/product/71,,4.4,40.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Red,Jacquard,Premium,In Stock,"cardigans, red, jacquard, premium, in stock",2026-03-10T02:08:42.722027
,21.0,slim fit bright coats,coats,pastel blue,wool,l,10000.0,"sporty, beach wear, hot weather, urban, dark skin, tall friendly",https://elements.com/product/72,20:47.2,4.9,4.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Pastel Blue,Wool,Premium,Low Stock,"coats, pastel blue, wool, premium, low stock",2026-03-10T02:08:42.722027
73.0,10.0,functional urban cardigans,cardigans,grey,linen,,8000.0,"vintage, sporty, layering, comfy, skinny friendly, summer, eco-friendly",https://fashionbug.com/product/73,37:16.9,2.1,35.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Grey,Linen,Premium,In Stock,"cardigans, grey, linen, premium, in stock",2026-03-10T02:08:42.722027
74.0,11.0,edgy structured beach wear,beach wear,sky blue,denim,l,5500.0,"petite friendly, formal, old money, spring, patterned, edgy, layering, autumn",https://coolguy.com/product/74,27:24.6,2.4,30.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Sky Blue,Denim,Premium,In Stock,"beach wear, sky blue, denim, premium, in stock",2026-03-10T02:08:42.722027
75.0,23.0,vintage neutral kimono,,brown,jacquard,m,,"hipster, spring, skinny friendly, beach wear, hot weather, tall friendly, business casual",https://voguestreet.com/product/75,33:11.3,3.6,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,NAN,Brown,Jacquard,Premium,In Stock,"nan, brown, jacquard, premium, in stock",2026-03-10T02:08:42.722027
76.0,15.0,retro classic coats,coats,,fleece,xs-s,12500.0,"festival, business casual, party wear, office wear, winter, rainy weather",https://arena.com/product/76,20:41.3,3.6,40.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,COATS,Unknown,Fleece,Premium,In Stock,"coats, unknown, fleece, premium, in stock",2026-03-10T02:08:42.722027
77.0,17.0,casual structured polos,polos,green,denim,l,2500.0,"neutral skin, oversized, curvy friendly, monochrome, old money, urban, preppy",https://lifestyle.com/product/77,24:38.4,2.3,34.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Green,Denim,Mid-Range,In Stock,"polos, green, denim, mid-range, in stock",2026-03-10T02:08:42.722027
78.0,23.0,rustic elegant beach wear,beach wear,,fleece,l,4000.0,"luxury, dark skin, fair skin, casual, travel friendly, business casual",https://voguestreet.com/product/78,03:26.0,4.9,49.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Unknown,Fleece,Mid-Range,In Stock,"beach wear, unknown, fleece, mid-range, in stock",2026-03-10T02:08:42.722027
79.0,1.0,soft lightweight beach wear,beach wear,peach,polyester,xs-s,5000.0,"party wear, layering, minimalist, streetwear, urban, hipster",https://foa.com/product/79,24:14.3,3.6,10.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Peach,Polyester,Premium,In Stock,"beach wear, peach, polyester, premium, in stock",2026-03-10T02:08:42.722027
80.0,14.0,bold tailored shorts,shorts,blue,modal,l,4500.0,"monochrome, vintage, autumn, business casual, summer, floral, checked",https://metrowear.com/product/80,30:06.5,1.2,44.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SHORTS,Blue,Modal,Mid-Range,In Stock,"shorts, blue, modal, mid-range, in stock",2026-03-10T02:08:42.722027
81.0,19.0,statement smart kimono,kimono,pastel green,linen,m,11000.0,"cottagecore, vintage, skinny friendly, dark skin, streetwear, fair skin, stripes, patterned",https://skylineclothing.com/product/81,12:16.2,2.8,36.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Pastel Green,Linen,Premium,In Stock,"kimono, pastel green, linen, premium, in stock",2026-03-10T02:08:42.722027
82.0,17.0,tailored heritage chinos,chinos,navy,bamboo,xs-s,,"monochrome, winter, streetwear, y2k, floral, travel friendly, tall friendly, minimalist",https://lifestyle.com/product/82,00:24.4,2.7,3.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Navy,Bamboo,Premium,Low Stock,"chinos, navy, bamboo, premium, low stock",2026-03-10T02:08:42.722027
,5.0,classic slim fit kimono,kimono,striped,modal,l,8000.0,"business casual, oversized, layering, spring, minimalist",https://odel.com/product/83,10:34.1,4.2,17.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Striped,Modal,Premium,In Stock,"kimono, striped, modal, premium, in stock",2026-03-10T02:08:42.722027
84.0,8.0,layered tailored beach wear,beach wear,red,linen,xl-xxl,6000.0,"athleisure, office wear, monochrome, oversized, hot weather, autumn, y2k, vintage",https://casualcorner.com/product/84,06:54.9,3.5,28.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Red,Linen,Premium,In Stock,"beach wear, red, linen, premium, in stock",2026-03-10T02:08:42.722027
,9.0,statement vintage denim jackets,denim jackets,green,tencel,m,12500.0,"beach wear, oversized, sporty, hipster, polka dot",,00:37.3,2.4,2.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,DENIM JACKETS,Green,Tencel,Premium,Low Stock,"denim jackets, green, tencel, premium, low stock",2026-03-10T02:08:42.722027
86.0,22.0,relaxed neutral track pants,track pants,black,denim,xl-xxl,2500.0,"patterned, medium skin, travel friendly, cold weather, autumn, spring, business casual, edgy",https://crossover.com/product/86,22:06.8,2.0,15.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Black,Denim,Mid-Range,In Stock,"track pants, black, denim, mid-range, in stock",2026-03-10T02:08:42.722027
87.0,19.0,trendy smart polos,polos,tan,tencel,m,2500.0,"travel friendly, luxury, cottagecore, eco-friendly, minimalist, tall friendly",https://skylineclothing.com/product/87,26:44.4,3.4,23.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,POLOS,Tan,Tencel,Mid-Range,In Stock,"polos, tan, tencel, mid-range, in stock",2026-03-10T02:08:42.722027
88.0,20.0,camo sporty kimono,kimono,charcoal,modal,xl-xxl,8000.0,"stripes, spring, hipster, checked, party wear, polka dot, floral, rainy weather",https://trendz.com/product/88,31:10.9,4.9,5.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Charcoal,Modal,Premium,In Stock,"kimono, charcoal, modal, premium, in stock",2026-03-10T02:08:42.722027
89.0,23.0,sporty neutral hoodies & jackets,hoodies & jackets,camouflage,rayon,xl-xxl,15000.0,"formal, stripes, curvy friendly, monochrome, medium skin, urban",,32:58.8,5.0,44.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Camouflage,Rayon,Premium,In Stock,"hoodies & jackets, camouflage, rayon, premium, in stock",2026-03-10T02:08:42.722027
90.0,11.0,wide leg smart utility pants,utility pants,red,velvet,m,15000.0,"neutral skin, checked, curvy friendly, medium skin, layering",https://coolguy.com/product/90,29:22.1,2.6,46.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,UTILITY PANTS,Red,Velvet,Premium,In Stock,"utility pants, red, velvet, premium, in stock",2026-03-10T02:08:42.722027
91.0,1.0,camo retro chinos,chinos,mustard,rayon,l,4000.0,"tall friendly, slim fit, winter, floral, vintage, minimalist",https://foa.com/product/91,07:05.7,3.1,33.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CHINOS,Mustard,Rayon,Mid-Range,In Stock,"chinos, mustard, rayon, mid-range, in stock",2026-03-10T02:08:42.722027
92.0,6.0,retro lightweight tanks,tanks,charcoal,jacquard,m,3500.0,"slim fit, festival, hot weather, preppy, checked",https://arpico.com/product/92,47:27.5,1.6,30.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Charcoal,Jacquard,Mid-Range,In Stock,"tanks, charcoal, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
,4.0,textured structured beach wear,beach wear,polka dot,corduroy,xl-xxl,5500.0,"cottagecore, rainy weather, petite friendly, medium skin, autumn, festival, fair skin, winter",,,1.8,50.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BEACH WEAR,Polka Dot,Corduroy,Premium,In Stock,"beach wear, polka dot, corduroy, premium, in stock",2026-03-10T02:08:42.722027
94.0,12.0,smart urban tanks,tanks,grey,modal,xs-s,3000.0,"hot weather, winter, streetwear, vintage, floral",https://urbancloset.com/product/94,17:41.1,1.9,24.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Grey,Modal,Mid-Range,In Stock,"tanks, grey, modal, mid-range, in stock",2026-03-10T02:08:42.722027
95.0,8.0,modern tailored t-shirts,t-shirts,nude,leather,xl-xxl,2500.0,"luxury, oversized, tall friendly, formal, monochrome, spring, skinny friendly",https://casualcorner.com/product/95,18:13.3,5.0,26.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,T-SHIRTS,Nude,Leather,Mid-Range,In Stock,"t-shirts, nude, leather, mid-range, in stock",2026-03-10T02:08:42.722027
96.0,9.0,bold minimalist blazers,blazers,orange,velvet,l,10500.0,"beach wear, formal, edgy, preppy, stripes, cottagecore",https://houseoffashion.com/product/96,26:58.6,3.0,23.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Orange,Velvet,Premium,In Stock,"blazers, orange, velvet, premium, in stock",2026-03-10T02:08:42.722027
97.0,14.0,minimalist layered joggers & pants,joggers & pants,teal,jacquard,m,3000.0,"hipster, stripes, formal, athleisure, neutral skin, old money",https://metrowear.com/product/97,24:18.3,4.3,44.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,JOGGERS & PANTS,Teal,Jacquard,Mid-Range,In Stock,"joggers & pants, teal, jacquard, mid-range, in stock",2026-03-10T02:08:42.722027
,10.0,textured soft oversize tee,oversize tee,olive,tencel,xl-xxl,4500.0,,https://fashionbug.com/product/98,12:46.5,,28.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Olive,Tencel,Mid-Range,In Stock,"oversize tee, olive, tencel, mid-range, in stock",2026-03-10T02:08:42.722027
99.0,20.0,bright trendy blazers,blazers,brown,fleece,m,14500.0,"medium skin, old money, comfy, beach wear, y2k, skinny friendly",https://trendz.com/product/99,56:01.8,4.3,20.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,BLAZERS,Brown,Fleece,Premium,In Stock,"blazers, brown, fleece, premium, in stock",2026-03-10T02:08:42.722027
100.0,19.0,functional minimalist kimono,kimono,orange,fleece,xs-s,12500.0,"skinny friendly, summer, tall friendly, cottagecore, streetwear",https://skylineclothing.com/product/100,05:00.9,3.6,8.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Orange,Fleece,Premium,In Stock,"kimono, orange, fleece, premium, in stock",2026-03-10T02:08:42.722027
101.0,7.0,layered soft kimono,kimono,plaid,rayon,l,8000.0,"petite friendly, tall friendly, spring, layering, winter, sporty, minimalist",https://dresssmart.com/product/101,45:12.0,1.2,35.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,KIMONO,Plaid,Rayon,Premium,In Stock,"kimono, plaid, rayon, premium, in stock",2026-03-10T02:08:42.722027
102.0,22.0,statement elegant cardigans,cardigans,navy,modal,m,10000.0,"medium skin, urban, checked, hot weather, luxury, minimalist",https://crossover.com/product/102,09:20.9,1.2,29.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,CARDIGANS,Navy,Modal,Premium,In Stock,"cardigans, navy, modal, premium, in stock",2026-03-10T02:08:42.722027
103.0,22.0,retro oversized sweatshirts,sweatshirts,blue,linen,xs-s,,"formal, floral, checked, summer, eco-friendly, preppy",https://crossover.com/product/103,53:33.9,2.9,9.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,SWEATSHIRTS,Blue,Linen,Premium,In Stock,"sweatshirts, blue, linen, premium, in stock",2026-03-10T02:08:42.722027
104.0,21.0,structured wide leg oversize tee,oversize tee,blue,leather,xl-xxl,4000.0,"rainy weather, party wear, patterned, edgy, urban, comfy, monochrome",https://elements.com/product/104,21:36.7,3.8,50.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,OVERSIZE TEE,Blue,Leather,Mid-Range,In Stock,"oversize tee, blue, leather, mid-range, in stock",2026-03-10T02:08:42.722027
105.0,15.0,neutral preppy track pants,track pants,plaid,bamboo,m,3500.0,,https://arena.com/product/105,18:10.4,1.0,39.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TRACK PANTS,Plaid,Bamboo,Mid-Range,In Stock,"track pants, plaid, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
106.0,24.0,preppy functional hoodies & jackets,hoodies & jackets,pastel pink,silk,l,9000.0,"curvy friendly, fair skin, comfy, party wear, luxury, slim fit, floral, medium skin",https://elitewear.com/product/106,13:55.1,3.2,6.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,HOODIES & JACKETS,Pastel Pink,Silk,Premium,In Stock,"hoodies & jackets, pastel pink, silk, premium, in stock",2026-03-10T02:08:42.722027
107.0,23.0,patterned minimalist tanks,tanks,checked,bamboo,,4000.0,"edgy, urban, checked, preppy, cold weather, eco-friendly, floral, winter",https://voguestreet.com/product/107,26:05.2,2.9,11.0,2026-01-01 20:52:37.060285,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-01-01,2026-01-01T15:26:06.693705,97,TANKS,Checked,Bamboo,Mid-Range,In Stock,"tanks, checked, bamboo, mid-range, in stock",2026-03-10T02:08:42.722027
